-90, -100, -110, -120, -130, -140, -150
2.8088, 3.8757, 5.4669, 7.9235, 11.7246, 17.2439, 24.4315
2.4884, 3.4820, 4.9521, 7.1616, 10.5190, 15.6048, 22.9793
2.1748, 3.6191, 5.3296, 7.3458, 10.6016, 16.3404, 23.3843
2.4043, 3.3098, 4.6565, 6.7643, 10.2529, 15.8233, 23.4623
2.4089, 3.3122, 4.6670, 6.7757, 10.2660, 15.8360, 23.4799
0.00004, 0.00005, 0.00006, 0.00006, 0.00007, 0.00008, 0.00009
