-5, -10, -20, -30, -40, -50, -60
5.5456, 7.0286, 10.7128, 15.3583, 20.9135, 27.2823, 34.3462
1.3847, 2.2538, 4.9936, 9.2153, 14.8764, 21.7566, 29.5647
1.5248, 2.3780, 5.0508, 9.1940, 14.8006, 21.6606, 29.4747
1.5248, 2.3780, 5.0508, 9.1939, 14.8006, 21.6606, 29.4747
1.4384, 2.2796, 4.9511, 9.1259, 14.7814, 21.6868, 29.5299
0.000009, 0.00001, 0.00001, 0.00001, 0.00003, 0.00004, 0.00004
